"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"SS01OI","LN","2023-08-03 10:31:24",1,1,0,"Meine Träume heute waren sehr detailliert und sprunghaft.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SS01OI","LN","2023-08-03 10:31:24",1,1,1,"Zuerst ist ein Freund von uns imin ein Uni Wohnheim gezogen, wir haben ihn besucht und waren draußen. Der Campus war aufgebaut wie ein Outdoorcafé mit vielen dekorativen Stühlen und Tischen, das Wetter war schön.",1,"1, 5","1, 3",4,"231","1","1",5,15,NA,NA,4,231,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"SS01OI","LN","2023-08-03 10:31:24",1,1,2,"Ich habe mich mit einem anderen Freund aus meiner Kindheit und Fremden an einen der Tische gesetzt, …",1,"1","1",NA,"231","1","1",5,4,1,1,2,231,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"SS01OI","LN","2023-08-03 10:31:24",1,1,3,"… mein Stuhl hat gekippelt und ich dachte ich falle, dabei stand der Stuhl mit einem der 4 Beine über einer Treppenstufe, weswegen die Imbalance auftrat, …",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"SS01OI","LN","2023-08-03 10:31:24",1,1,4,"… was ich dann korrigieren konnte.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SS01OI","LN","2023-08-03 10:31:24",1,2,1,"Anschließend waren wir plötzlich mit meinem jetztigen Freundeskreis außerhalb des Wohnheims und hätten davon, dass es innen wohl Aufstände gäbe, weil das Wohnheim den Leuten zu ruhig sei.",1,"5","3",4,"1, 231","1, 2","2, 4",3,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"SS01OI","LN","2023-08-03 10:31:24",1,3,1,"Danach fuhren wir durch Rüttenscheid und im Radio lief ein neues Lied einer ""fiktiven"" Band, das 1:1 klang wie ein Lied von Provinz, nur mit wenigen ausgetauschten Worten, darüber haben wir uns lachend unterhalten.",1,"1","1",NA,"231","2","4",5,4,1,1,2,231,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
"SS01OI","LN","2023-08-03 10:31:24",1,4,1,"Danach fuhr ich mit meinem Papa und meinen Großeltern über eine Autobahn mit einem ""fiktiven"" Autobahnkreuz, dass ich aber schon aus anderen träumen kenne.",1,"1","1",NA,"211, 214","1, 2","1, 3",4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"SS01OI","LN","2023-08-03 10:31:24",1,4,2,"Da meine Oma nicht selber über eine Brücke fahren wollte, hielt sie mitten auf der Autobahn an …",1,"214","1",2,"1","1",NA,1,NA,214,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"SS01OI","LN","2023-08-03 10:31:24",1,4,3,"… und stieg aus, …",1,"214","1",2,"1","1",NA,1,NA,214,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
