"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"AS05MH","LN","2023-10-22 09:01:45",1,1,1,"Als ledige Frau war ich schwanger und würde das Kind austragen. Im Traum war ich 22 und in meinem alten Kinderzimmer (wir sind vor 12 Jahren umgezogen). Ich hatte Sorge, wie ich es dann mit meiner Zeit machen soll und dass die Phase sehr anstrengend wird.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
"AS05MH","LN","2023-10-22 09:01:45",1,1,2,"Aber dann dachte ich mir ""du wolltest doch immer früh Mutter werden."". Der Vater war unbekannt.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"AS05MH","LN","2023-10-22 09:01:45",1,1,3,"Im Laufe des Traumes ist mein Bauch gewachsen, ich würde neue Kleidung brauchen. Obwohl es familiär unehelich schwanger zu sein ein no-Go ist, war das keine Sorge im Traum.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
"AS05MH","LN","2023-10-22 09:01:45",1,2,1,"Meine Eltern waren glücklich und reich. Hatten eine Villa in Schloß benrath, mit großem Pool vor einem großen Raum mit großen glasfenster. Meine Mutter hatte irgendwas gefeiert, alte Nachbarn waren eingeladen. Es war ihr etwas persönlich wichtiges, ich erinnere mich nicht mehr.",1,"211, 5","1, 2","2, 4",1,1,NA,1,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
"AS05MH","LN","2023-10-22 09:01:45",1,2,2,"Ich hab's verpasst, weil ich spazieren gegangen bin im Regen, die Umgebung war mir unbekannt, …",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"AS05MH","LN","2023-10-22 09:01:45",1,2,3,"… ich habe mich aufm Rückweg verlaufen.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"AS05MH","LN","2023-10-22 09:01:45",1,2,4,"Aber ich habe gefunden.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"AS05MH","LN","2023-10-24 09:10:18",1,1,1,"Ich war in Spanien (hatte dort mein Erasmus gemacht) und alte Freunde von dort gesehen.",1,"1","1",NA,231,2,4,4,4,1,1,2,231,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"AS05MH","LN","2023-10-24 09:10:18",2,1,1,"Ich fuhr irgendwann Auto in Deutschland und sollte einen Kollegen nach paderborn fahren.",1,"1","1",NA,231,1,1,4,4,1,1,2,231,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"AS05MH","LN","2023-10-24 09:10:18",2,2,1,"Auf dem Weg waren aber viele Metal Schranken, und ich musste das Auto links-rechts ziehen leicht damit die Sensoren sich nach oben bewegen.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"AS05MH","LN","2023-10-24 09:10:18",2,2,2,"Einmal bin ich aber so schnell gefahren, dass mein Auto gekratzt wurde.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"AS05MH","LN","2023-10-24 09:10:18",2,3,1,"Beim aussteigen hab ich aber mein Piano gesehen, dessen Holz beschädigt war (als ob es vorne am Auto hing).",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"AS05MH","LN","2023-10-25 08:53:35",1,1,1,"Mein Freund und ich waren unterwegs,",1,"1","1",NA,22,1,1,4,4,1,1,2,22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"AS05MH","LN","2023-10-25 08:53:35",1,1,2,"und plötzlich war seine Ex (die ich noch nie gesehen habe) war dabei. Sie war zwar nett und alles, …",1,"232","1","2",1,1,NA,2,32,232,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
