"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"MR03TO","IN",2023-07-18 06:20:23,1,1,1,"Ich habe geträumt dass ich mich noch iwo anmelden muss, wo weiß ich nicht",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"MR03TO","IN",2023-07-18 06:20:23,1,1,2,"und das ich eine Liste aufstelle",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"MR03TO","IN",2023-07-18 06:20:23,1,1,3,"und über vieles nachdenke. Unter anderem wo ein Paket von mir ist.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"MR03TO","IN",2023-07-18 06:20:23,1,1,999,"Mehr weiß ich leider nicht mehr..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"MR03TO","IN",2023-07-19 06:52:29,1,1,1,"Eine influencerin auf instagram will ihre Chanel Ohrringe umtauschen.",1,3,1,2,1,1,NA,3,4,3,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"MR03TO","IN",2023-07-19 06:52:29,1,2,1,"Außerdem sehe ich immer wieder ein Graues langes Kleid, es hängt quasi die ganze Zeit einfach da.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"MR03TO","IN",2023-07-19 06:52:29,2,1,0,"Außerdem habe ich Iwas mit Adoption und einer Entscheidung geträumt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"MR03TO","IN",2023-07-19 06:52:29,2,1,1,"Ich sehe Leute dabei zu die das wollen, bin aber selber nicht beteiligt.",1,5,2,4,1,1,NA,1,4,5,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"MR03TO","IN",2023-07-19 06:52:29,2,2,1,"Ein Typ aus einem Trash Format taucht auch auf..",1,3,1,1,1,1,NA,1,4,3,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"MR03TO","IN",2023-07-20 08:01:11,1,1,1,"Ich stehe auf einer Treppe mit anderen Leuten . Es ist eine Beerdigungsfeier.. (von meinem Opa?)",1,1,1,NA,5,2,4,4,4,1,1,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"MR03TO","IN",2023-07-20 08:01:11,1,1,2,"meine Oma steht an der Tür und begrüßt die Leute die dort rein gehen. Das ist der engste Kreis von ihr und sie weint. Sie ist aber sehr herzlich und gerührt von den Menschen, ich fühle mich verbunden zu ein paar der anderen.",1,214,1,2,1.5,1.2,4.4,3,31,214,1,2,1,1,2,NA,NA,NA,5,2,4,NA,NA,NA,NA,NA,NA,32,43
"MR03TO","IN",2023-07-20 08:01:11,2,1,0,"Dann habe ich noch iwas von einer Retoure und Wahl geträumt,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"MR03TO","IN",2023-07-20 08:01:11,2,1,999,"an Details erinnere ich mich nicht mehr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"MR03TO","IN",2023-07-21 08:33:58,1,1,0,"Ich bin als Zuschauerin auf einem Event wo vorgetanzt wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"MR03TO","IN",2023-07-21 08:33:58,1,1,1,"Eine Influencerin von instagram die ich persönlich kenne, tanzt und ich schaue zu.",1,232,1,2,1,1,NA,1,4,232,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"MR03TO","IN",2023-07-21 08:33:58,1,1,2,"wir sind in einem kleinen Raum, ansonsten sind nur die zwei  das, die sie begutachten.",1,1,1,NA,232.5,1.2,2.4,4,4,1,1,2,232,1,2,NA,NA,NA,5,2,4,NA,NA,NA,NA,NA,NA,NA,15
"MR03TO","IN",2023-07-21 08:33:58,1,1,3,"Als sie fertig ist, werde ich auch gefragt, aber ich traue mich nicht und sage  vllt nächste mal .",1,5,1,4,1,1,NA,5,4,5,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"MR03TO","IN",2023-07-21 08:33:58,1,2,1,"Vor dem Raum gestehe ich der influencerin das ich sehr glücklich bin ihr zugeschaut zu haben und das sie mein Vorbild ist, und das ich unter anderem wegen ihr da bin. Sie nimmt mich sehr herzlich in den Arm und sagt ich solle doch mit meiner Freundin auch nach Köln ziehen. Daraufhin sage ich das ich auch gerne alleine bin oder so.",1,1,1,NA,232,1,2,5,11,1,1,2,232,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62
"MR03TO","IN",2023-07-21 08:33:58,2,1,0,"Der Traum davor ist, dass ich in einen Schul- oder ähnlichem Gebäude bin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"MR03TO","IN",2023-07-21 08:33:58,2,1,1,"Ich suche mit jmd den richtigen Raum, dabei schauen wir auch Räume an die einfach leer stehen.",1,1,1,NA,5,1,4,4,4,1,1,2,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"MR03TO","IN",2023-07-21 08:33:58,2,2,1,"Iwann bin ich dabei wie Leute ein seltsames Spiel Am Fenster machen. Es kommt mir eig nicht komisch vor,",1,1,1,NA,5,2,4,2,4,1,1,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"MR03TO","IN",2023-07-21 08:33:58,2,3,1,"aber iwann sehe ich wie eine Frau fällt,",1,1,1,NA,5,1,2,1,4,1,1,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"MR03TO","IN",2023-07-21 08:33:58,2,3,2,"sie schwebt kurz noch, kann in ein Fenster schauen.. lächelt fast, was mich irritiert, weil ich weiß das sie ja gleich mehrere Stockwerke fällt.",1,4,1,2,1,1,NA,2,4,4,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"MR03TO","IN",2023-07-21 08:33:58,2,4,0,"Dann sind wir plötzlich unten.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"MR03TO","IN",2023-07-21 08:33:58,2,4,1,"Eine organisiert ein Schlauchboot oder sowas um die Frau, die gefallen ist direkt darauf zu versorgen.",1,5,1,2,5,1,2,3,14,5,1,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"MR03TO","IN",2023-07-21 08:33:58,2,4,2,"Sie wird auf dem Boot dirkwt mit einem Krankenwagen abgeholt.",1,5,2,4,5,1,2,3,14,5,2,4,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"MR03TO","IN",2023-07-22 16:35:17,1,1,1,"Ich habe davon geträumt Quellen für eine wisschenschaftliche Arbeit zu finden, ich glaube über Narzissmus.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"MR03TO","IN",2023-07-22 16:35:17,1,1,2,"Leider habe ich nur andere Sachen über Magersucht oder so in diesem Zusammenhang gefunden.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"MR03TO","IN",2023-07-24 07:30:22,1,1,0,"Ich habe eine Verabredung mit einer Frau die ich neu kennen lerne. Quasi ein Freundinnen Date..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"MR03TO","IN",2023-07-24 07:30:22,1,1,1,"wir sitzen an einem Tisch und unterhalten uns. Die Stimmung ist angenehm.",1,1,1,NA,232,1,2,5,31,1,1,2,232,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"MR03TO","IN",2023-07-24 07:30:22,1,1,2,"Sie ist an einer Freundschaft mit mir interessiert und erzählt mir, warum ich ihr positiv aufgefallen bin.",1,232,1,2,1,1,NA,3,15,232,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"MR03TO","IN",2023-07-24 07:30:22,1,1,3,"Sie gibt mir auch einen kleinen Zettel, auf dem steht etwas schönes. Ich weiß nicht mehr was.",1,232,1,2,1,1,NA,3,15,232,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"MR03TO","IN",2023-07-24 07:30:22,1,2,1,"Iwann muss ich zur Toilette. Dabei fällt mir auf das meine Hose gerissen ist,",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
