"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"AE03HN","LN","2023-10-21 07:21:00",1,1,1,"Ich befand mich in der alten Wohnung von meinen Großeltern (beide sind tot)mitten in einer Therapie Sitzung bei einer Bekannten, die ich nur mal flüchtig kennen gelernt habe. Sie hat mir dann die Haare geflochten u d mir eine Art Lunch Paket gemacht mit Brötchen auf denen Wurst war (ich bin Vegetarierin).",1,"232","1",2,1,1,NA,3,14,232,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
"AE03HN","LN","2023-10-21 07:21:00",1,1,2,"Gleichzeitig war da in der Wohnung aber auch eine Form von Kuppel, in der eine Achterbahn fuhr.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"AE03HN","LN","2023-10-21 07:21:00",1,1,3,"Als sie die Lunch Pakete in der Küche gemacht hat, war da ein fremdes Mädchen, die verletztende Worte zu mir gesagt hat, woraufhin ich ausgerastet bin.",1,"4","1",2,1,1,NA,3,22,4,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"AE03HN","LN","2023-10-21 07:21:00",1,1,4,"Ich habe dann weinend die Wohnung verlassen.",1,"1","1",NA,4,1,2,3,25,1,1,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"AE03HN","LN","2023-10-22 08:46:36",1,1,1,"Eine mir früher mal sehr nahestehende Person war bei mir Zuhause in meinem alten Kinderzimmer. Sie wollte mit mir über mein Essverhalten reden. Ich war dissoziativ und habe nur Phrasen mitbekommen. Es fühlte sich an, als ob ich nicht wirklich in meinem Körper war, sondern in meiner eigenen Welt. Letztlich bin ich nicht aus dem Zustand alleine heraus gekommen.",1,"232","1",4,1,1,NA,3,15,232,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59
"AE03HN","LN","2023-10-24 06:27:37",1,1,1,"Ich war bei einer Bekannten (mit der ich jetzt leider keinen Kontakt mehr habe) und wollte dort irgendwie Trödel kaufen. Alles sollte 2.99 € kosten.",1,"1","1",NA,232,1,2,3,4,1,1,2,232,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"AE03HN","LN","2023-10-24 06:27:37",1,2,1,"Meine Eltern kamen dann irgendwann dazu und wir haben angefangen uns zu streiten, weil ich Zufuß da war und die Sachen gar nicht hätte tragen können.",1,"211","2",3,1,1,NA,5,22,211,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"AE03HN","LN","2023-10-24 06:27:37",1,2,2,"Meine Eltern haben mich dann mitgenommen und wir haben uns weiter gestritten.",1,"211","2",3,1,1,NA,5,22,211,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"AE03HN","LN","2023-10-24 06:27:37",1,3,1,"Irgendwie sind wir dann nochmal mit dem Auto dahin gefahren .",1,"211","2",3,1,1,NA,4,4,211,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"AE03HN","LN","2023-10-26 06:35:33",1,1,0,"Ich war mit einer mir unbekannten Gruppe an Personen auf La Palma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
