"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"HI05MR","IN",2023-08-15 07:06:10,1,1,1,"Erste Episode:  Meine beste Freundin und ein Unifreund wollen Volleyball mit mir und einer vierten, unbekannten Person spielen.",1,"231","2","3","1","1",NA,3,15,231,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"HI05MR","IN",2023-08-15 07:06:10,1,1,2,"Ich sage ab, weil ich ein Date habe. Ich habe ein schlechtes Gewissen.",1,"1","1",NA,"231","2","3",3,32,1,1,2,231,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"HI05MR","IN",2023-08-15 07:06:10,1,2,1,"Dann bin ich plötzlich beim Volleyball und schaue zu, während die anderen zu dritt spielen, würde aber gern mitspielen.",1,"231, 4","2, 1","3, 1","1","1",NA,1,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"HI05MR","IN",2023-08-15 07:06:10,2,1,1,"Zweite Episode:  Ich bin auf einem großen Volksfest. Es ist laut und voll; ich laufe über einen Platz durch eine Menge.",1,"5","2","4","1","1",NA,1,NA,5,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"HI05MR","IN",2023-08-15 07:06:10,2,1,2,"Eine Gruppe meiner besten Freundin und ihren Freunden ist dort, ich weiß nicht genau, ob ich mit ihnen dort bin.",1,"231, 232","1, 2","1, 4","1","1",NA,1,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"HI05MR","IN",2023-08-15 07:06:10,2,2,1,"Zwischendurch bin ich auch mit Begleitung dort - es ändert sich über die Zeit aber, wer mein Date ist zwischen zwei verschiedenen Menschen, die ich date.",1,"1","1",NA,"22","1","1",4,4,1,1,2,22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"HI05MR","IN",2023-08-15 07:06:10,2,3,1,"Ich empfinde Unruhe und Stress, in der Menschenmenge nicht die anderen zu verlieren.",1,NA,NA,NA,NA,NA,NA,2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"HI05MR","IN",2023-08-15 07:06:10,2,4,1,"Eine Bekannte kommt mir mit ihrem Freund entgegen",1,"232","2","3","1","1",NA,1,NA,232,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"HI05MR","IN",2023-08-15 07:06:10,2,4,2,"und fragt, wer meine Begleitung ist. Bevor ich antworten kann fragt sie, ob es mein Freund ist, was ich bejahe.",1,"232","1","2","1","1",NA,5,4,232,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"HI05MR","IN",2023-08-15 07:06:10,2,4,3,"Dann fällt mir auf, dass das nicht stimmt und ich möchte es richtig stellen.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
