"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"RG12CR","LN","2023-09-16 12:47:39",1,1,1,"Begonnen hat mein Traum mit meiner festen Freundin bei ihren Eltern in Schweden. Die Umgebung ähnelte aber eher einer Promenade an einem Mittelmeerstrand, auf der wir mit dem Fahrrad fuhren, ich wusste aber das es Schweden war.",1,"1",1,NA,"22","1","2",4,4,1,1,1,22,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
"RG12CR","LN","2023-09-16 12:47:39",1,2,1,"Später waren wir im Haus ihrer Eltern, das auch ganz anders aussah als das original. Dort ging es darum, wie ich denn zurück nach Hause komme. Ich sollte zum nächsten Bahnhof laufen und dort den Zug nehmen. Der Weg sein einfach und führe immer geradeaus.",1,"1",1,NA,"22","1","2",5,4,1,1,1,22,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
"RG12CR","LN","2023-09-16 12:47:39",1,2,2,"So bin ich um das Haus rum und auf dem Weg gerade aus gelaufen.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"RG12CR","LN","2023-09-16 12:47:39",1,2,3,"Ziemlich gleich war ich in einem Wald, …",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"RG12CR","LN","2023-09-16 12:47:39",1,2,4,"… bis ich auf ein Museum stieß, durch das ich offensichtlich durch musste.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"RG12CR","LN","2023-09-16 12:47:39",1,2,5,"So bin ich durch dieses Museum gelaufen. Es war relativ verwinkelt, kleine Räume. Was in dem Museum ausgestellt wurde, weiß ich nicht. Die Wände aber wirkten edel, mit festlichen rot und goldenen Verziehrungen.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
"RG12CR","LN","2023-09-16 12:47:39",1,2,6,"Weil ich mir dann doch unsicher war, bin ich zurück zum Haus der Eltern meiner Freund, dass nun von einer dörflichen Umgebung umgeben war. Etwa 200 Meter vor dem Haus der Eltern meiner Freundin entdeckt ich auf der linken Seite eine Bushaltestelle, von der gerade ein Bus abfuhr.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
"RG12CR","LN","2023-09-16 12:47:39",1,3,1,"Im Haus angekommen, haben wir uns erkundigt, wann der nächste Bus führe, da kamen wir auf 10 Minuten. Ich hatte aber schon keine Schuhe mehr an.",1,"1",1,NA,"22","1","2",5,4,1,1,1,22,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"RG12CR","LN","2023-09-16 12:47:39",1,3,2,"Als ich die Treppe runter bin um loszugehen, hatte ich nur noch zwei Minuten Zeit, konnte aber meinen zweiten Schuh nicht finden.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"RG12CR","LN","2023-09-16 12:47:39",1,3,3,"Plötzlich aber schlüpfte ich hinein.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
