"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"AE05TB","IN",2023-10-20 10:27:53,1,1,0,"Ich war Teil eines Real-Life Battle Royals, das heißt ich war mit vielen anderen auf einer Insel und der letzte Überlebende gewinnt. Wir haben uns jedoch nicht mit Waffen bekämpft sondern mit Bananen beworfen und mit Lassos eingefangen. Die anderen Teilnehmer waren keine Menschen sondern irgendwelche Wesen/Tiere, und ich glaube ich war auch ein solches Wesen. (Es waren aber alles verschiedene Wesen) Ich war der letzte Überlebende zusammen mit 2 anderen.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71
"AE05TB","IN",2023-10-20 10:27:53,1,1,1,"Mich verfolgte einer,",1,"4","1",4,"1","1",NA,3,21,4,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"AE05TB","IN",2023-10-20 10:27:53,1,1,2,"aber ich hatte es auf den Teilnehmer vor mir abgesehen, also rannte ich ihm hinterher und warf ihn solange mit Bananen ab, bis er ins Taumeln kam.",1,"1","1",NA,"4","1","1",3,21,1,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"AE05TB","IN",2023-10-20 10:27:53,1,1,3,"Dann warf ich mein Lasso aus und konnte ihn fangen und somit besiegen. (Ich musste ihn dafür nicht töten)",1,"1","1",NA,"4","1","1",3,21,1,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"AE05TB","IN",2023-10-20 10:27:53,1,1,4,"Danach kam jedoch der Teilnehmer hinter mir und sprang auf mich drauf.",1,"4","1",4,"1","1",NA,3,21,4,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"AE05TB","IN",2023-10-20 10:27:53,1,1,5,"Es war eine Art Hai-Mensch. Er Biss mir in den Hals",1,"4","1",4,"1","1",NA,3,21,4,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"AE05TB","IN",2023-10-20 10:27:53,1,1,999,"und dann war ich auch schon tot.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"AE05TB","IN",2023-10-20 10:27:53,1,2,0,"Aber statt das ich aufwachte sah ich auf einmal eine Dokumentation über Haimenschen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"AE05TB","IN",2023-10-20 10:27:53,1,2,1,"Hierbei wurde Cristian Ronaldos Sohn interviewt, der anscheinend auch ein Haimensch war.",1,"4","1",1,"5","3","4",3,4,4,1,1,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"AE05TB","IN",2023-10-20 10:27:53,1,2,999,"Dann war der Traum zuende.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"AE05TB","IN",2023-10-21 07:57:30,1,1,1,"Ich war mit meinem Bruder und seiner Partnerin in einem Kinder Spieleparadies (mit Bällebad, Klettergerüst usw.) Ich kann mich leider nicht mehr genau erinnern was alles passiert ist, aber ich glaube es hat spaß gemacht.",1,"1","1",NA,"212, 232","1","1, 2",4,31,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"AE05TB","IN",2023-10-22 06:58:00,1,1,0,"Wir waren die Familie meines Vaters in Baden Württemberg besuchen. (Es ist eine große Familie, mit vielen Onkeln, Tanten, Cousins und Cousinen) Wir waren alle gemeinsam Essen in einem großen Haus. Es war das Haus eines meiner Onkel, obwohl das Haus in echt total anders aussieht. Die Umgebung war jedoch größtenteils gleich, nur das auf dem Feld, über welches man eigentlich in Richtung eines Waldes kam, im Traum stattdessen eine hügelige und mit Wasser bedeckte Landschaft war. Es war Winter und zwischen den Einzelnen Hügelvorsprüngen waren Flächen von Eiswassers aus dem nur wenige glitschige Steine hervor ragten.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
"AE05TB","IN",2023-10-22 06:58:00,1,1,1,"Mein Bruder, zwei meiner Cousins und ich verließen das Haus noch bevor es Essen gab und gingen auf die Hügellandschaft zu.",1,"1","1",NA,"212, 214","1, 2","1",4,4,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
