"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"IG07RL",2023-07-19,2,-77,-77,"-66",1689750420,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-20,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-21,2,-77,-77,"-66",1689915480,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-22,1,1,2,"In meinem Traum bin ich irgendwie in der Rolltreppe hängen geblieben und wurde dadurch fast geköpft.",1690004400,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,1,NA
"IG07RL",2023-07-23,1,2,4,"Ich saß mit meinem Barkeeper auf einem großen versteinerten Platz in Eras Tour-Outfits und wir waren eigentlich auf dem Weg zum Taylor Swift-Konzert, aber saßen halt nur auf dem Platz und haben gequatscht.   Es war ein sehr angenehmer Traum.",1690095960,5,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,39,39,1,1,1
"IG07RL",2023-07-24,2,-77,-77,"-66",1690187100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-25,1,1,2,"Ich habe mich in einem Wald befunden und an einem Rennen teilgenommen, bei dem Menschen sterben. Eine Freundin von mir und ich sind durch das Ziel gekommen, während andere, wie mein Ex-Freund, gestorben sind.",1690268460,7,1,1,4,2,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,34,8.5,4,1,1
"IG07RL",2023-07-26,2,-77,-77,"-66",1690361520,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-27,2,-77,-77,"-66",1690440660,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-28,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-29,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-30,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-07-31,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-08-01,2,-77,-77,"-66",1690871400,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-08-02,2,-77,-77,"-66",1690966200,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG07RL",2023-08-03,1,1,1,"Ich wurde als Sexsklavin in einem Keller gehalten und wurde dadurch schwanger ",1691052900,16,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,12,6,2,1,1
