"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"NN01SS",2023-07-20,2,-77,-77,"-66",1689841320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN01SS",2023-07-21,1,2,5,"1.Es ging darum wie man Unterrichts Maßnahmen mit  umgestalten kann und ich hab als beispiel dafür einen Teig angesetzt. Einen Freundin von mir hatte einen Schulabschnitt auf einem Boot verbracht und das als Vorschlag eingereicht. Wur sollten also irgendwie unseren eigenen Schulunnterricht mitgestalten .    2.wir hatten eine Wiese hinter unserem Haus. Auf diese hab ich hinaus geguckt währenddessen habe ich regelmäßig 2 Rehe und einen Wolf gesehen,  das war sehr friedlich und ich wollte schon immer mal wildlife direkt vor der Tür beobachten . Dann kam ein Mädchen mit einer riesigen Stute, die ich kurz festhalten sollte. Mich erinnerte sie an den sanften T Rex aus einem Film, sie war aber ganz brav uns konnte viele Tricks. Ich war sehr fasziniert von der wunderschönen und riesigen Stute, die so viel Sanftmut ausstrahlt. Dann habe ich mich noch mit dem Mädchen unterhalten .    ",1689918060,2,2,3,6,3,1,1,1,1,1,0,2,0,0,0,0,0,0,1,2,0,144,24,2,1.5,2
"NN01SS",2023-07-22,1,2,4,"  Ich war auf einer Party in der Schule und habe Zeit mit meinem Freund verbracht.  Es gab da eine besondere Aktion.  Später kamen dann Leute aus meiner alten Schule vorbei . Auch einer den ich früher gemocht hatte . Wir waren alle in einem Pool schwimmen . Dann redete ich später mit meiner Mutter über ein Geheimnis ",1690038360,3,1,3,5,4,3,3,1,1,4,0,0,0,2,0,0,0,0,6,0,0,57,11.4,1.66666666666667,3,3
"NN01SS",2023-07-23,1,2,3.5,"Heute Nacht hatte ich eher viele kleine nicht zusammenhängende Träume. In einem saß ich im Religionsunterricht der draußen stattgefunden hat. Im Hintergrund hatten sich Leute getroffen um zu tanzen was ich cool fand. Mein früherer bester Freund war auch in der Unterrichtsstunde. Ich musste mir Referate eintragen . Später nach dem Unterricht unterhielt ich mich mit jemandem. Danach wollte ich mit den anderen tanzen, dies war aber doch nicht so toll wie ich erwartet hatte.   Heute Nacht hatte ich eher viele kleine nicht zusammenhängende Träume. In einem saß ich im Religionsunterricht der draußen stattgefunden hat. Im Hintergrund hatten sich Leute getroffen um zu tanzen was ich cool fand. Mein früherer bester Freund war auch in der Unterrichtsstunde. Ich musste mir Referate eintragen . Später nach dem Unterricht unterhielt ich mich mit jemandem. Danach wollte ich mit den anderen tanzen, dies war aber doch nicht so toll wie ich erwartet hatte.",NA,4,1,2,5,3,1,1,0,0,2,0,0,3,2,0,0,2,0,4,0,5,75,15,2.5,2,2
"NN01SS",2023-07-24,1,2,4,"Ich war schwanger und habe ein Kind bekommen . Alles kam etwas plötzlich und während gerade keiner zum helfen da war. Zudem war meine Katze noch krank und ich habe meinen Schulabschluss gefeiert. Es war aufm jeden Fall etwas viel von allem und etwas stressig , aber im Endeffekt ist alles gut ausgegangen ",1690220580,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13.75,4,1,NA
"NN01SS",2023-07-25,1,2,4,"Ich habe mit meiner Familie an unserem Urlaub geplant. Davor war ich in einer Art Unterrichtsstunde an der Uni zum Thema weibliche Biologie und wir haben uns da über viele interessante Dinge unterhalten. Der Dozent hat mir später noch versucht etwas genauer zur Akupunktur zu erklären, bis 2 andere kamen",1690309380,6,1,2,4,4,3,2,1,2,1,1,0,2,1,0,0,1,1,2,1,3,52,13,2,2,2
"NN01SS",2023-07-26,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN01SS",2023-07-27,1,1,1,"Ich hatte zuerst einen Klausurtermin auf den ich sehr schlecht vorbereitet war und den ich dann absagen musste. Dann stellte ich fest dass die Klausur irgendwie verschoben wurde. Zudem spielte sich im Hintergrund eine Story ab dass ich mit einem Typen der 3 Jahre jünger war als ich Sex gehabt hatte und auf einmal schwanger war. Von seinen Freunden die ich kaum kannte bekam ich volle Unterstützung als ich es meiner Mutter sagen wollte , weil ich noch nicht wusste was ich damit anfangen sollte. Ich war deswegen für ein paar Tage weggewesen. Ich wollte es ihr sagen doch da kam ich in den Garten und stellte fest dass meine Oma da ein totales Chaos angerichtet hat und einen Großteil meiner gesunden, wunderbaren Gemüse Pflanzen einfach weggemacht hat und ein totales durcheinander veranstaltet hat. Das hat mich rasend vor Wut gemacht weil sie es dieses Mal wirklich auf den Gipfel getrieben hat , ich bin ausgerastet und habe sie angeschrien, was sie dazu gebracht hat dass du zu tun. Dann stammelte sie irgendwelche Gründe , due aber überhaupt keinen Sinn ergaben und wirkte irgendwie aufgelöst, was für sie sehr untypisch ist , weil sie eigentlich in solchen Situationen eher abweisend wird und nicht traurig.  Ich habe sie weitet angeschrien und ihr verboten noch weiter etwas im Garten zu machen außer Rasen mähen und ein paar Töpfe zu bepflanzen und dann bin ich aufgewacht.       Ich hatte zuerst einen Klausurtermin auf den ich sehr schlecht vorbereitet war und den ich dann absagen musste. Dann stellte ich fest dass die Klausur irgendwie verschoben wurde. Zudem spielte sich im Hintergrund eine Story ab dass ich mit einem Typen der 3 Jahre jünger war als ich Sex gehabt hatte und auf einmal schwanger war. Von seinen Freunden die ich kaum kannte bekam ich volle Unterstützung als ich es meiner Mutter sagen wollte , weil ich noch nicht wusste was ich damit anfangen sollte. Ich war deswegen für ein paar Tage weggewesen. Ich wollte es ihr sagen doch da kam ich in den Garten und stellte fest dass meine Oma da ein totales Chaos angerichtet hat und einen Großteil meiner gesunden, wunderbaren Gemüse Pflanzen einfach weggemacht hat und ein totales durcheinander veranstaltet hat. Das hat mich rasend vor Wut gemacht weil sie es dieses Mal wirklich auf den Gipfel getrieben hat , ich bin ausgerastet und habe sie angeschrien, was sie dazu gebracht hat dass du zu tun. Dann stammelte sie irgendwelche Gründe , due aber überhaupt keinen Sinn ergaben und wirkte irgendwie aufgelöst, was für sie sehr untypisch ist , weil sie eigentlich in solchen Situationen eher abweisend wird und nicht traurig.  Ich habe sie weitet angeschrien und ihr verboten noch weiter etwas im Garten zu machen außer Rasen mähen und ein paar Töpfe zu bepflanzen und dann bin ich aufgewacht.    ",NA,8,1,3,10,4,3,1,1,3,4,0,0,0,1,0,0,0,0,5,0,0,239,23.9,3.33333333333333,3,2
"NN01SS",2023-07-28,1,2,4,"  Ich hab in einer Art Teenie Serie aus den frühen 2000ern mitgespielt, ab der 2ten Staffel wo neue Charakgere hinzu kamen, weil ich gar nicht wirklich wusste worum es geht. Alles war in so leicht schlechter Qualität wie auf einem alten Fernseher und die Mädels liefen alle typisch 2000er rum mit Braids und Tshirts  über Langarmshirts.",1690556580,9,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,56,28,2,1,1
"NN01SS",2023-07-29,1,2,4,"Ich habe geträumt dass bei uns in der Schule ganz groß High School Musical (der Lieblingsfilm meiner Kindheit )aufgeführt wurde,  draußen mit sogar einem Gaststar. Irgendwie war auch ein Star meiner Kindheit da. Es war auf jeden Fall sehr unterhaltsam  ",1690637160,10,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40,40,1,1,1
