"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"AE08TO",2023-07-23,2,-77,-77,"-66",1690090860,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AE08TO",2023-07-24,1,2,4,"Ich habe geträumt, dass ich in einem Café zu Besuch war, wo es Gebäck, Getränke und Eis gab. Zum bestellen musste man jedes Mal zur Kasse an der riesengroßen Theke laufen, wo meist eine lange Schlange war. In dem Café habe ich eine frühere Freundin von mir getroffen, die ich sehr lange nicht mehr gesehen habe. Nach kurzer Zeit kamen auch ihre Eltern dazu. Obwohl ich mit ihr damals nicht gut auseinander gegangen bin, haben wir uns im Traum sehr gut verstanden. Nach einer Zeit kam meine Mutter hinzu, die Stammgast in dem Café war und den Besitzer kannte, der Besitzer schien mir allerdings unbekannt. Wir setzten uns an einen anderen Tisch und die anderen Personen die ich zuvor getroffen hatte, verschwanden. Sie kannte auch weitere Leute (ca. 5) in dem Café, deshalb setzten wir uns an einen großen Tisch. Wer genau dabei war kann ich leider nicht genau sagen, aber im Traum schien es mich nicht zu wundern. Ich sollte mehrfach zur Kasse gehen und Getränke, Donuts und Eis für alle holen, wobei manche Getränke nicht genug da waren, weshalb ich öfters zum Tisch zurück kehren musste, um zu fragen was die Leute stattdessen haben wollen. Da ich Laktoseintolerant bin hab ich mir häufiger die Frage gestellt ob ich die Lebensmittel die ich eigentlich nicht essen darf trotzdem essen soll oder ob ich später noch was wichtiges vor habe. Ich musste mich entscheiden ob ich später ein Horrorspiel in VR spielen sollte oder doch lieber für die Uni lernen sollte, doch die Entscheidung konnte ich nicht treffen, da ich aufeinmal ein bekanntes Gesicht an der Theke entdeckte. Ich traf von einer Freundin eine frühere Freundin, mit welcher ich als Kind gespielt hatte und wir unterhielten uns. Sie kaufte mir sogar Brause, doch diese nahm ich nicht an , da ich aufeinmal realisierte, dass ich ganz schnell zur Uni musste, denn die Uhr zeigte 17:30 Uhr und ich war kurz davor mein Seminar um 18 Uhr zu verpassen. Auch wenn ich mich schnell von allen verabschiedete, war ich nicht wirklich gestresst. Ich nahm etwas von dem Essen mit was ich den anderen mitbringen wollte, da ich es eh bezahlt hatte und den anderen Leuten schon genug im Laufe des Tages ausgegeben hatte und sagte dem Verkäufer, dass ich mir noch ein Wasser aus dem Kühlschrank nehme, was ich nächstes mal bezahle, da die Schlange den ganzen Tag lang schon echt lang war. Der Verkäufer fand das garnicht witzig, deshalb rief ich zu meiner Mutter, dass ich meine Vorlesung verpasse wenn ich nicht jetzt loslaufe und ob sie nicht das Wasser bezahlen könne. Sie lachte nur und ich ging trotzdem. Als ich die Tür aufdrückte und den Laden verließ wachte ich auf.  Das Setting war mir nicht bekannt, allerdings ähnelte es einem Typischen Aufbau eines Cafés in das viel Licht eindringt, mit einer großen Ladentheke. Es gab nur 5 runde Tische am Fenster an denen niemand Anderes saß, außer die vorher aufgezählten Personen.   Meine Gefühle waren relativ neutral, zwischendurch als ich meine frühere Freundin und ihre Eltern sah fühlte ich mich glücklich, als ich mit den Freunden von meiner Mutter und meiner Mutter redete auch, aber als es bestimmte Lebensmittel nicht gab, fühlte ich mich schlecht (weil die Freunde von meiner Mutter enttäuscht schauten) und gab meine Gebäcke immer ab, wenn nur noch eins da war, sodass ich selber garnicht zum Essen kam. Das machte mich allerdings nicht weiter traurig, da ich glücklich war, wenn die anderen Leute auch glücklich waren. Die Atmosphäre des Traumes war sehr hell, auf der einen Seite relativ voll (an der Theke) und auf der anderen Seite ziemlich ruhig und entspannt (an den Tischen)x",1690177500,2,1,4,23,12,11,8,7,10,7,1,0,3,0,0,0,3,0,7,1,6,608,26.4347826086957,5.75,4,4
"AE08TO",2023-07-25,1,2,4,"Bei mir waren fremde Leute zu Besuch, wobei mir ein Junge aus der Uni sehr bekannt vor kam. Mein Vater hatte zuhause eine riesige Arcade Halle mit Spielen jeglicher Art. Die Umgebung kam nicht bekannt vor, die Wände waren dunkelblau und die Decke war hoch. Während des Traums hab ich mich nett unterhalten mit dem Jungen aus meiner Uni und im Billiard gewonnen. Ich hatte viele positive Gefühle und Momente. Es kam auch ein Hund im Traum vor, der in mein Haus gepinkelt hat.  Insgesamt war der Traum angenehm, allerdings kann ich mich nicht mehr an alle Details erinnern. ",1690263720,3,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,99,19.8,5,1,1
"AE08TO",2023-07-26,2,-77,-77,"-66",1690352160,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AE08TO",2023-07-27,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AE08TO",2023-07-28,1,1,2,"Ich wurde von einer Person verfolgt. Es war relativ dunkel, aber hell genug um die andere Person zu sehen. Ich versteckte mich, indem ich auf einen Turm von Umzugskartons kletterte. Als ich oben an kam war die Person weg. Doch anstelle der Person, befand sich nun ein riesiger T-Rex hinter mir, welcher auf mich zu kam und sein Maul genau auf meiner Höhe hatte. Die Türme von Umzuskartons waren gefühlt unendlich hoch. Ich hatte eine gute Sicht von oben und konnte bis in die Ferne gucken. Doch der Dino kam immer näher und so blieb mir nichts anderes übrig als weiter hoch zu klettern und von einem Umzugskarton zum nächsten zu springen. Während Ich kletterte. Krachte ein Turm ein und ich dachte, dass ich dem T-Rex direkt ins Maul fallen würde. Doch in schaffte es schnell genug den Turm zu wechseln. Die Spoelzeuge die sich in dem Umzugskarton befanden fielen zu Boden und lenkten den T-Rex ab, sodass ich die Chance nutzte und mich in einem Karton versteckte in dem ich nicht gefunden wurde.  Es kamen keine Anderen Menschen in meinen   Traum drin vor. Die Atmosphäre war dunkel, hecktisch und kalt. Ich hatte Angst und würde den Traum als unangenehm beschreiben. ",1690526160,6,1,2,10,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,201,20.1,5,2,1
"AE08TO",2023-07-29,1,2,4,"Ich war in einem riesigen Kaufhaus und habe ein Geschenk für den Verlobten meiner Mutter gesucht, welcher Anfang August Geburtstag hat. Ich lief mehrfach durch die Gänge, wobei mir einfiel, dass er mit letztens gesagt hat, was er nicht braucht, bspw. Sachen von den Minions, die er vorher immer toll fand. Ich fand unglaublich viel Minion Merch, aber nichts was ihm gefällt. Da er letztens einen Schlaganfall hatte und sich ausruhen muss, wollte ich ihm etwas zur Beschäftigung suchen, aber fand auch nach langem Suchen nichts. Zwischendurch traf ich meine Mutter und wir guckten zusammen nach einer Badehose für ihn, doch die Badehosen waren alle hässlich. Meine Mutter verschwand wieder und ich machte mich auf die Suche, wobei ich meine Freundin traf, die gerade nach Klamotten guckte. Ihre Sachen waren wirklich schön, aber ich musste weiter nach dem Geschenk gucken und konnte nichts für mich kaufen. Meine Freundin half mir weiter zu suchen und fragte sogar die Verkäuferin, die uns auch nicht helfen konnte. Wir kamen zu der Spielecke und meine Freundin fing an Mario Kart zu spielen, während ich dort weiter schaute. Zwischendurch telefonierte ich mit meinem Freund, doch der konnte mir auch nicht weiter helfen.  Das Kaufhaus war aufgebaut wie ein Primark oder Galeria Kaufhof mit vielen Klamotten, aber auch Spielzeug, Hausbedarf etc. Die Lichter waren hell und teilweise blau, aber sehr künstlich. Meine Stimmung war gut und hauptsächlich angenehm, obwohl ich kein Geschenk fand.",1690606800,7,1,3,12,6,5,5,3,3,6,1,0,0,0,0,0,0,0,6,1,0,237,19.75,4,3,2
"AE08TO",2023-07-30,1,2,4,"Ich habe davon geträumt, dass meine Vater, meine Stiefmutter zusammen mit meiner Tante und meinem Onkel in eine Gemeinde beigetreten sind die auf dem Land war. Aufeinmal befand ich mich auf einer Ferienfreizeit in der unter anderem ein früherer Freund, eine Klassenkameradin und ein Mädchen aus der Uni mit mir waren. An dem Ort an dem wir waren war es sehr kalt und überall lag Schnee. Am ersten Tag fühlte ich mich krank und kam nicht mit in die Stadt. Ich ging aus der Hütte in der wir zu 6. schliefen und ging spazieren in der Natur. Auf einem zugefrorenen See fand ich drei ganz kleine Babykätzchen, die kleiner waren als normale Babykätzchen und schon sehen konnten. Die Katzen waren unglaublich zarm und feierten kaum trotz des kalten Wetters. Ich kümmerte mich um sie und nahm die Kätzchen mit.  Aufeinmal waren die Katzen weg und wir bestellten Pommes für alle. Wir trafen uns dazu in einer Kuppel um die außenherum Glas war, ähnlich wie ein Pavillion. Drinnen waren ein paar Schließfächer. Der Raum war relativ klein und es gab Tische an der Mitte und am Rand. Die Atmosphäre des Traums war bisher hell durch den Schnee der reflektierte. Meine Gefühle waren positiv. Die Betreuer wollten ein Spiel spielen und unterteilten die Gruppe in zwei Hälften, wobei ich mit meiner Freundin aus der Uni spielte. Keiner hatte so wirklich Lust aufs Spielen und so zog sich das spielen etwas. Meine Freundin aus der Uni meldete sich freiwillig die Person aus unserem Team zu sein, die ähnlich wie Tabu Begriffe erklärt. Doch Niemand hörte ihr so wirklich zu außer ich, obwohl ich Kopfschmerzen und keine so wirkliche Lust hatte.  Später wollten alle zum Trinken in die Stadt gehen und wir fingen an Bier zu trinken. Insgesamt war der Traum sehr angenehm.  ",1690696560,8,2,5,14,7,6,5,1,2,2,1,0,2,0,1,0,0,2,2,2,2,299,21.3571428571429,2.8,2.5,4
"AE08TO",2023-07-31,1,2,5,"Ich habe davon geträumt, dass ich in einem Einkaufszentrum einen Jungen kennengelernt habe, welcher mir von einem Fest an dem Abend erzählt hat zu dem er gerne gehen wollte, da er keine Freunde hatte bin ich mit zu dem Fest gekommen. Dort habe ich Leute getroffen die ich kannte, unter anderem 2 Mädchen aus meiner alten Schule mit denen ich mich unterhielt. Später traf ich mehrere Kollegen von mir und sah einen Jungen aus meinem Studiengang, wobei ich dachte, dass ich ihn vielleicht durch das Gespräch mit meinen Kollegen eifersüchtig machen könnte, was nicht klappte und einfach nur dazu führte, dass ich ihn ignorierte. Später traf ich eine Freundin von mir mit ihrer Mutter und wir unterhielten uns. Die Stimmung war den ganzen Abend gut, wir tranken viel Alkohol und saßen an langen Tischen, fernab von den Menschenmassen, die sich an einer Bühne mit Livemusik tummelten. An dem Abend lernte ich einen lieben Opa kennen, der so gerne mit einem e-Roller mit Sitz fahren wollte, also fuhren wir zusammen und ich brachte ihn nach Hause, da ich ganz in der Nähe wohnte.  Ich hatte den kompletten Traum über sehr gute Laune und war glücklich, wobei mir die Orte ziemlich bekannt vor kamen und mich an meinen früheren Wohnort wo ich mit meinen Eltern lebte erinnerte. Der Traum war sehr angenehm. ",1690783560,9,1,2,11,9,8,8,7,7,3,0,4,1,2,0,0,0,1,5,4,1,220,20,5.5,2,2
"AE08TO",2023-08-01,1,2,5,"Ich habe davon geträumt von einem Bösewicht, den ich aus meinen Träumen schon kannte zu kämpfen. Als er mich in seinem Haus einsperrte und mir ein Medikament, dass meine Muskeln lähmt verabreichte, schaffte ich es unsere Gläser zu vertauschen, da er sich echt schlecht anstellte und aus dem Haus zu fliehen. Bei Allem was er tat war ich ihm drei Schritte voraus und begegnete ihm auf eine sarkastische Art und Weise, sodass es für mich besonders amüsant war. Der Traum war sehr angenehm und auch wenn ich zwischendurch negative Gefühle hatte, fühlte ich mich am Ende sehr gut.      Vorher hatte ich einen Traum in meinem Traum, wobei ich träumte, dass ich Luzid träume, da ich einen Ort erkannte, der in der Realität etwas anders aussah, da die Tür des Gebäudes nicht zu meiner Vorstellung passte. Als ich das erkannte, fingen die Leute an sich in Zombies zu verwandeln und auf mich zu zu laufen. Da mir bewusst war, dass ich Träume, war es nicht so schlimm. Ich konnte die Personen jedoch nicht kontrollieren und versuchte zu beeinflussen, dass sie wieder zu Menschen werden, wobei ich aufwachte und mich in einem Traum in einem Bett befand und meinem Freund den Traum erklärte. Die Gefühle in dem Traum waren sehr durchmischt, wobei ich mich von gut bis schlecht fühlte. Am Ende des Traums fühlte ich mich jedoch erleichtert. Das Gebäude vor dem mein Bett stand war meine alte Schule, es war auch der selbe Ort von dem ich im Traum träumte und die Zombies mich verfolgten. ",1690873620,10,2,3,11,2,2,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,254,23.0909090909091,3.66666666666667,1.5,2
