"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"WL03LD",2023-08-03,1,2,4,"Zu Beginn des Traum war ich in meiner ersten eigenen Wohnung. Eine 2 Zimmer Dachgeschosswohnung, gegenüber der Wohnung gab es einen großen Trockenboden, in dem alle Balken zu sehen waren. Ein großer, offener Raum mit Wäscheleinen. Ich stehe im Flur der Wohnung und meine angeheirateten Cousinen kommen in die Wohnung, um zu fragen, wie wir Silvester feiern. Sie sagten, sie befürchten, dass es zu laut wird. Ich habe von einer Party auf dem Dachboden erzählt und die beiden entschieden sich im unteren Teil des Hauses, bei meiner Mutter Silvester zu feiern. In meinem Traum war die Mittlere Etage meines Kindheitshauses 2 Etagen unter meiner ersten Wohnung. (In meinen Träumen ist es oft so, dass ich von einem Raum in den nächsten gehe und der nächste Raum plötzlich ein Ort im Freien ist oder ein Raum aus einem ganz anderen Haus oder ein Ort in einem anderen Land.)  Sie entschieden sich bei meiner Mutter zu feiern, weil es da ruhiger ist. [Meine Gefühle an dieser Stelle im Traum waren Vorfreude, auf die Party und neutral positiv, weil meine Cousinen zu mir kamen, um ein ehrliches Gespräch zu suchen.] Ich hatte Gäste eingeladen und wollte mit Ihnen in einem großen ausgebauten Dachgeschoss Silvester feiern. Der Dachboden war mein gegenüberliegender Trockenboden (linke Seite, wenn man von der Treppe hochgeht), nur beim reingehen, dreht sich der Traum einmal und der Dachboden liegt jetzt rechts von mir und ist wesentlich größer. Der erste Raum ist groß wie ein Ballsaal mit Dachschrägen, die auf der einen Seite aus Fenstern und auf der anderen Seite aus einem dunklen Holzgiebel bestehen. Der Raum ist stilvolleingerichtet mit verschiedenen Sitzgelegenheiten und Tischen, die teilweise mit weißen Tüchern bedeckt sind. Es gibt eine Bar und viel Platz zum Tanzen, eine Ecke mit Spieltischen und einem Kamin. Alles sieht aus wie aus einem Jane Austen Roman. Aber der Raum sieht aus als wäre er jahrelang nicht genutzt worden und alles ist verstaubt, diverse Deko-Gegenstände und Möbel wurden im laufe der Zeit einfach in den Raum gestellt und jetzt sieht es aus, als müsste hier viel aufgeräumt und geputzt werden. Von diesen Räumen gibt es noch 4 oder 5 weitere, die in einem umgedrehten L um eine Dachterrasse in der Mitte der Räume verlaufen. Der nächste Raum ist eine Küche. Mein Mann, mein bester Freund, seine Freundin, ich und einige andere früh gekommenen Gäste räumen die Küche auf und entscheiden uns zuerst die eingestaubten Gläser und das Geschirr zu spülen. Wir räumen alles in die Spülmaschine ein und spülen auch schon von Hand. ( Die Küche ist hellblau und steht an der linken Wand, die rechte Seite des Raums ist warm und wohlig aber verschwommen.) [Ich bin sehr fröhlich, dass wir alle zusammen alles vorbereiten. Es ist lustig. Ich weiß aber auch, dass wir uns beeilen müssen, damit wir bis die anderen Gäste kommen fertig werden. Also fühle ich mich ein bisschen gestresst.] Mir fällt ein, dass ich auch noch die Schalen und Vasen aus den anderen Räumen spülen will und ich hole sie nach und nach aus den großen Ballsälen. Leider ist die Spülmaschine sehr langsam und wir haben wenig Platz in der Küche. Ich beschließe einige Vasen und Schalen in der Wohnung von meiner Mutter in die Spülmaschine zu bringen. Mein Mann findet die Idee unsinnig, weil die Vasen bestimmt auf dem Weg kaputt gehen. [ ich fühle mich glücklich so einen schlauen Mann zu haben] Also packe ich die Vasen in einen unterteilten Karton und gehe damit runter. (Traumumbruch) Ich gehe die Treppe runter und komme eine Große Eingangshalle, die aussieht wie eine Mischung aus dem Kölner Hauptbahnhof, einem lichtdurchfluteten Gewächshaus und der Innenhalle mit dem Brunnen von Hogwarts Legacy. Mein Mann ist wieder neben mir und wir gehen zusammen in die Halle. Sarah Connor und ihre Tochter kommen auf uns zu [es fühlt sich an, als wären wir enge Vertraute, in der Halle fühle ich mich wohl] Sarah Connor hat uns dann erzählt, dass sie auch Silvester feiert mit ihrer Tochter und dass sie sich super freut und dass wir keine Rücksicht darauf nehmen sollen, ob irgendwelche Leute es zu laut finden. Dann habe ich mich umgeguckt und dann haben wir unser Frizzbyteam getroffen, die Jungs waren alle da. ( Alle super entspannte, fröhliche Jungs.) Dann mussten wir noch irgendwas einkaufen und haben in den Umliegenden Geschäften Erledigungen gemacht. Und ich bin von Geschäft zu Geschäft gelaufen und habe allen perfekt organisiert Einkaufslisten gegeben und habe alles organisiert. Einer von den Jungs war außerhalb der Halle draußen auf einem großen Platz und dem ging es super schlecht. Dann bin ich zu ihm gelaufen und habe gefragt, was getan werden muss. Er sagte, er bräuchte unbedingt schnell eine Aspirin. Ich bin rein gerannt und habe allen Leuten sofort gesagt, dass wir eine Aspirin brauchen. Dann hatten wir super schnell ne Aspirin und mein Mann ist dann damit raus gerannt und war dann in der nächsten Sekunde wieder da ( so wie Flash). [Ich habe sehr viel Bewunderung und Freude empfunden.] Ich habe meinem Mann sofort gesagt, wie toll das von ihm war, dass er das gemacht hat und wie schnell er war und dass mich das sehr beeindruckt haben. Dann standen wir da in der Halle und wollten wieder hoch gehen, zur Party. Aber dann kam Sarah Connor nochmal vorbei und hat mich daran erinnert, dass ich um 17Uhr im Bundestag Klavier spielen soll und dass Merkel mich an der Schulter anfassen soll und davon Fotos gemacht werden sollen. Dafür müsste ich mich auch noch vorbereiten und ich sollte nicht den ganzen Nachmittag das Dachgeschoss aufräumen. Das war das Ende vom Traum. ",1691041740,1,1,6,38,19,17,10,4,11,12,2,0,1,3,0,0,1,0,15,2,2,944,24.8421052631579,6.33333333333333,6,6
"WL03LD",2023-08-04,1,2,4,"Meine Brüder (jüngerer und älterer Bruder), meine Mutter, mein Mann und ich waren in einem Brauhaus essen. Wir saßen an einem Tisch, neben dem der selbe Tisch nochmal in riesengroß stand. Die Stühle waren so groß, dass ein Mensch locker unter ihnen durchlaufen kann. Der Traum startet als alle fast aufgegessen haben und ich gebe meinem Mann die letzten 2 Zücke Bratwurst, weil mein Essen so lecker war und er auch war davon haben soll. Dann bemerken wir, dass noch ein Teller mit 3 Bratwürsten auf unserem Tisch steht und freuen uns. --- 2. Traum diese Nacht--- Zuerst muss ich erklären, dass ich manchmal Menschen in meinem Traum kennenlerne, die es in Echt nicht gibt und diese Menschen dann Wochen später auch wieder in meinen Träumen auftauchen können und ich mich dann an den Traum von vor Wochen im Traum erinnere. Also los: Eine Bekannte aus einem anderen Traum, in dem ich sie dafür gelobt habe, wie organisiert sie für ihr Alter ist und dass ich in dem Alter nicht so organisiert war (was gelogen war, damit sie sich besser fühlt), kommt bei einem Fest am Hallo (Sportpark Essen) zu mir. Sie erzählt mir fröhlich, wie gut organisiert sie gekommen ist und was sie alles dabei hat. Eigentlich finde ich das nicht besonders beeindruckend und ärgere mich sehr, ihr das Kompliment gemacht zu haben. Also entschließe ich mich ehrlich zu sein und ihr alles zu beichten. Aber dann stellt sich eine alte Klassenkameradin von mir zu uns. Ich habe sie seit der 10. Klasse nicht mehr gesehen, als sie die Schule verlassen hat, um in ihrer Heimat zu heiraten und wir fangen an zu reden und verbringen einen super schönen Tag zusammen auf dem Fest.",1691167380,2,2,3,8,6,6,3,2,5,6,0,0,0,0,0,0,0,0,6,0,0,290,36.25,2.66666666666667,1.5,3
"WL03LD",2023-08-05,2,-77,-77,"-66",1691239440,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WL03LD",2023-08-06,1,2,5,"Zuerst waren wir, ca 15 Leute und ich in einer Großen Halle. Qlles war aus dunklem Metall die Halle war riesengroß und hatte einen Boden der aus unterschiedlich Dicken Metallplatten bestand, die teilweile Plateaus waren. Auf den Plateaus standen große Quadratische Tische aus dem Selben Metall. Auf den Tischen waren Anziehsachen, die wir uns frei aussuchen und kostenlos mitnehmen durften. Nachdem ich mir schon einige Kleider und Oberteile ausgesucht habe, komme ich zu einem Tisch mit Hosen. Die Oberste ist eine Rose Hose aus dickem Stoff aus die ein Karomuster genäht ist. Der stoff wird an den Nähten leicht eingedrückt. Er ist weich und etwas nachgiebig aber trotzdem dicker als jeder Stoff den ich je für eine Hose gesehen habe. Er sieht sehr futuristisch aus. Hinter der Hose finde ich ein silbrig und petrol glänzende Sporthose, mit hellgrüner graffiti-Svhrift auf der rechten Oberschenkenseite. Ich ziehe sie an und sie past wie eine zweite Haut. Ich ziehe dazu einen großen petrolfarbenen one color, oversize Pulli an und er fühlt sich wohlig und warm an. Ich erkenne in der Halle, dass eine dunkelhaarige Frau das sagen hat, die freundlich aber sehr autoritär wirkt. Als alle ihre Kleidung ausgesucht haben, sammeln sich alle rechts vorne in der Halle. Während wir uns in den Kreis stellen, sehe ich einen alten Schulfreund von mir. (Nach der Schule ist er zum Militär gegangen, um ihn namentlich zu schützen nenne ich ihn Thor. ) Wir waren waren immer so vertraut miteinander und dieses vertrauen durchströmt mich sofort als er mich sieht und sich nah neben mich stellt. Er ist sehr groß und zieht mich zur Begrüßung mit einem Arm an sich ran, während uns Dinge erklärt werden, die ich nicht höre. Ich schaue ihn von der Seite an, er ist gutaussehend. Sein Hals sieht leicht gebräunt und muskulös aus. Ich rieche sein Parfüm und es riecht genau wie immer.Gut. Wir werden auf verschiedene Jeeps aufgeteilt, um in den Jugle zu fahren. Aber ich bedauere es nicht, es ist ein zu spannendes Abendteuer. Während wir durch den Jungle fahren schaue ich mich um und genieße jeden Sinneleindruck. Ein paar Tropfen Regen, die auf mich gespritzt werden. Die Sonne, die durch die glänzenden Blätter fällt und die Stimmung im Jeep. Die riesigen Bäume rauben mir den Atem alles ist in unterschiedlichen tönen grün, mit braun und warmem Sonnenlicht. Wir kommen im Camp an und alles sicht schon aufgebaut. Gegen Abend setzen wir uns ans Feuer und da sitzt er schon und hat einen Platz neben sich frei gehalten. Ich setzte mich zu Thor und fühle mich durch seine Ausstrahlung sicher. Er legt seinen Arm um mich und ich kuschel meinen Kopf an seine Schulter. Mein Gesicht ist in richtung seines Halses gedreht. Wir schmiegen uns lange aneinander und bevor wir uns küssen wache ich auf. ",1691301120,4,1,4,23,9,5,3,2,4,7,0,2,0,0,0,1,0,0,7,3,0,472,20.5217391304348,5.75,4,3
"WL03LD",2023-08-07,2,-77,-77,"-66",1691388840,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WL03LD",2023-08-08,2,-77,-77,"-66",1691495820,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WL03LD",2023-08-09,2,-77,-77,"-66",1691581500,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WL03LD",2023-08-10,2,-77,-77,"-66",1691677860,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WL03LD",2023-08-11,1,2,3,"Ich habe geträumt ich hätte einen Prinzen geheiratet und meine Aufgabe ist es Kinder zu bekommen. Das kam mir auch voll okay vor. Dann bin ich in den Buckingham Palace eingezogen. Und morgends habe ich mir dann ein rotes Kleid angezogen und bin zum Frühstück gegangen. Das Frühstücj war in einem großen Saal und in der Mitte stand ein riesiges Büffet auf einem Quadratischen Tisch, mit Glasdächern und von oben beleuchtet. Während mein Mann (also der Prinz) und ich um das Büffet gehen erzählt er mir, dass er sich von seinen Pflichten erdrückt fühlt. Dann gehen wir zu einer langen Tafel und setzen uns. Ich sitze neben der Queen und wir unterhaltrn uns. Und dann sage ich ihr, dass ich das Buch lesen möchte in dem alle Plfichten stehen und wenn ich irgendwelche grauzonen finde, werde ich die schamlos ausnutzen. Die Queen zwinkert mir zu und sagt, dass ich das gerne machen kann. Und dann werde ich schwanger und muss ganz besonders gesunde Sachen essen aber das ist auch voll okay ist. Dann treffe ich mich mit meinem Cousin und wir haben ein Termin bei der Bank. Ich bin die ganze Zeit auf die Außenwirkung bedacht aber mein Cousin ist ein sehr komischer Typ, der auch nicht besonders schlau ist und nicht weiß, wie man sich benimmt. Mein Cousin hat einen Beutel dabei mit so 50-60 Hundert Euro scheinen. Nach dme Gespräch sagt er dann:  Jetzt muss ich mich abrr noch über irgendwas beschweren, weil das ja reiche Leute so machen.   Dann habe ich versucht ihn orgendwie davon abzuhalten aber da hat er schon angefangen die Bankangestellten zu bepöbeln. Ich habe mich dann entschuldigt und ihn aus der Bank geführt, weil ich keine Lust mehr hatte, noch länger mit ihm da drin zu sein. Ende. ",1691773860,9,1,5,17,10,10,6,4,8,7,4,0,0,1,2,0,0,0,8,6,0,301,17.7058823529412,3.4,5,3
"WL03LD",2023-08-12,1,2,4,"Ich bin Stundenlang über grüne Landschaften und kleine Städte geflogen. Ich habe mir alles von oben angeguckt und die Aussicht genossen. Über ein schottisches Schloss und über weite Grashügel und über eine weiße Stadt. Ich fliege so schnell und nah am boden wie ein Kampfflugzeug aber ohne das Flugzeug. Ich fliege wieder höher und über ein riesiges, weißes halbmondförmiges Gebäude. Es verschwimmt mit der Landschaft. Plötzlich bricht der ganze Kontinen zusammen. Erdteile rasen um mich herum in der Höhe und ich Falle und wache in meinem weichen Bett auf. (vielleicht waren die letzten sekunden etwas albträumig) ",1691818140,10,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,11.5555555555556,4.5,2,NA
